fieldmap_name:     	PAPU Corrector
timestamp:         	2023-03-20_13-00-43
filename:          	2023-03-20_PAPU_Corrector_Model01_Sim_X=-12_12mm_Z=-200_200mm_Ich=10A_Icv=0A.txt
MagNet_file:       	2023-03-17_PAPU_Corrector_Model01_Sim.mn
nr_magnets:        	1

magnet_name:       	PAPU
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
current_ch[A]:     	10
NI_ch[A.esp]:      	500
current_cv[A]:     	0
NI_cv[A.esp]:      	0
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-12	0	-200	-4.34788620403453E-10	5.24465218028757E-05	1.05927444988725E-10
-11	0	-200	-1.94217344889827E-10	5.24672046283085E-05	-5.16858807355172E-11
-10	0	-200	3.0447996902124E-11	5.24861130210115E-05	-1.68545401407793E-10
-9	0	-200	2.39207404972528E-10	5.25032469809848E-05	-2.44651117026869E-10
-8	0	-200	4.32060879321422E-10	5.25186065082284E-05	-2.80003027592242E-10
-7	0	-200	6.09008419948764E-10	5.25321916027422E-05	-2.74601133104466E-10
-6	0	-200	7.70050026854615E-10	5.25440022645263E-05	-2.28445433562686E-10
-5	0	-200	9.15185700038895E-10	5.25540384935808E-05	-1.41535928968155E-10
-4	0	-200	1.04441543950171E-09	5.25623002899055E-05	-1.38726193184857E-11
-3	0	-200	1.15773924524292E-09	5.25687876535004E-05	1.54544495382935E-10
-2	0	-200	1.25515711726258E-09	5.25735005843657E-05	3.63715415136452E-10
-1	0	-200	1.33666905556078E-09	5.25764390825012E-05	6.1364013994649E-10
0	0	-200	1.4022750601374E-09	5.2577603147907E-05	9.04318669808333E-10
1	0	-200	1.4519751309925E-09	5.25769927805831E-05	1.23575100472366E-09
2	0	-200	1.2628764748834E-08	5.25748451778134E-05	2.56973518984654E-09
3	0	-200	-6.85244455325555E-10	5.25767162563463E-05	2.02840144893143E-10
4	0	-200	-6.61403913258773E-10	5.25684617726228E-05	3.02028608200203E-10
5	0	-200	-6.20561797620296E-10	5.25585825904514E-05	4.31228744732499E-10
6	0	-200	-5.62718108409987E-10	5.25470787098323E-05	5.90440554487575E-10
7	0	-200	-4.87872845628002E-10	5.25339501307653E-05	7.79664037468255E-10
8	0	-200	-3.96026009274216E-10	5.25191968532505E-05	9.98899193672482E-10
9	0	-200	-2.87177599348747E-10	5.2502818877288E-05	1.24814602310197E-09
10	0	-200	-1.61327615851439E-10	5.24848162028776E-05	1.52740452575461E-09
11	0	-200	-1.8476058782375E-11	5.24651888300194E-05	1.83667470163168E-09
12	0	-200	1.41377071858344E-10	5.24439367587134E-05	2.17595655073417E-09
-12	0	-199	-2.42998816887699E-09	5.26562831241073E-05	9.94374752573622E-09
-11	0	-199	-3.26734516227551E-10	5.26755897011731E-05	-5.3365879158066E-11
-10	0	-199	-6.13153693821639E-11	5.2694527863316E-05	-1.60786896107852E-10
-9	0	-199	1.88197843741673E-10	5.27116915927292E-05	-2.27454108004439E-10
-8	0	-199	4.21805123143983E-10	5.27270808894127E-05	-2.53367514847532E-10
-7	0	-199	6.39506468824743E-10	5.27406957533665E-05	-2.38527116637524E-10
-6	0	-199	8.41301880783975E-10	5.27525361845905E-05	-1.82932913374058E-10
-5	0	-199	1.02719135902169E-09	5.27626021830848E-05	-8.65849050570182E-11
-4	0	-199	1.19717490353793E-09	5.27708937488494E-05	5.05169083151453E-11
-3	0	-199	1.35125251433256E-09	5.27774108818843E-05	2.28372526738848E-10
-2	0	-199	1.48942419140564E-09	5.27821535821894E-05	4.46981950214741E-10
-1	0	-199	1.61168993475725E-09	5.27851218497648E-05	7.06345178746942E-10
0	0	-199	1.71804974438729E-09	5.27863156846106E-05	1.00646221233091E-09
1	0	-199	1.8085036202958E-09	5.27857350867265E-05	1.34733305096864E-09
2	0	-199	1.27543845360302E-08	5.27834409463054E-05	2.68495745412163E-09
3	0	-199	-5.83649083966582E-10	5.27856721443913E-05	1.10651628032606E-10
4	0	-199	-5.29796868675402E-10	5.27772570885329E-05	2.44665580668359E-10
5	0	-199	-4.58943079812525E-10	5.27672173342266E-05	4.08691206529408E-10
6	0	-199	-3.71087717377805E-10	5.27555528814725E-05	6.02728505612733E-10
7	0	-199	-2.66230781371392E-10	5.27422637302706E-05	8.26777477921711E-10
8	0	-199	-1.44372271793201E-10	5.27273498806209E-05	1.08083812345445E-09
9	0	-199	-5.51218864335509E-12	5.27108113325234E-05	1.36491044221285E-09
10	0	-199	1.50349468078379E-10	5.26926480859781E-05	1.67899443419379E-09
11	0	-199	3.23212698371826E-10	5.2672860140985E-05	2.02309009939958E-09
12	0	-199	5.13077502236973E-10	5.26514474975441E-05	2.39719743783037E-09
-12	0	-198	-9.2263776765128E-10	5.28721382028171E-05	2.64851428329462E-09
-11	0	-198	-7.78502760554591E-10	5.28934620872147E-05	2.77496389199311E-09
-10	0	-198	-6.15047229282739E-10	5.29128200863441E-05	2.88094737729132E-09
-9	0	-198	-4.32271173835619E-10	5.29302122002055E-05	2.96646473919047E-09
-8	0	-198	-2.30174594213415E-10	5.29456384287988E-05	3.03151597768812E-09
-7	0	-198	-1.25436631532027E-09	5.29545826550151E-05	9.69319106154026E-09
-6	0	-198	9.21992238435662E-10	5.29652061199193E-05	-1.36391347457911E-10
-5	0	-198	1.14863552172679E-09	5.29753018878536E-05	-3.06048354185655E-11
-4	0	-198	1.35937287129643E-09	5.29836232230581E-05	1.15935481675449E-10
-3	0	-198	1.55420428714448E-09	5.29901701255328E-05	3.03229603821653E-10
-2	0	-198	1.73312976927097E-09	5.29949425952778E-05	5.31277531019795E-10
-1	0	-198	1.896149317676E-09	5.29979406322932E-05	8.00079263274292E-10
0	0	-198	2.04326293235945E-09	5.29991642365788E-05	1.10963480058049E-09
1	0	-198	2.17447061332138E-09	5.29986134081347E-05	1.45994414294031E-09
2	0	-198	-5.1409053822304E-10	5.30056976521845E-05	-1.14488033459201E-10
3	0	-198	-4.47228223279173E-10	5.29987467226389E-05	2.43397352793957E-11
4	0	-198	-3.63364334763604E-10	5.29901710946455E-05	1.93179177243895E-10
5	0	-198	-2.62498872676327E-10	5.29799707682043E-05	3.9203029243327E-10
6	0	-198	-1.44631837017231E-10	5.29681457433153E-05	6.20893080845516E-10
7	0	-198	-9.76322778640828E-12	5.29546960199785E-05	8.79767542482552E-10
8	0	-198	-4.78424837916771E-10	5.29354270547263E-05	-2.1816486437702E-09
9	0	-198	-3.25803832614864E-10	5.29188312976399E-05	-1.91914934351397E-09
10	0	-198	-2.22547581024317E-10	5.29004510459443E-05	-1.7635891528602E-09
11	0	-198	1.77026073446282E-09	5.28808521407826E-05	9.51384540962674E-09
12	0	-198	1.89623229164022E-09	5.28584866122678E-05	9.92979107081152E-09
-12	0	-197	-7.91197823509667E-10	5.3086993914314E-05	2.31543403991642E-09
-11	0	-197	-6.67528939812723E-10	5.31085918898661E-05	2.43139819610179E-09
-10	0	-197	-5.24539531940504E-10	5.31282239801503E-05	2.52689622888811E-09
-9	0	-197	-3.62229599893123E-10	5.31458901851664E-05	2.60192813827414E-09
-8	0	-197	-1.80599143670559E-10	5.31615905049144E-05	2.65649392425984E-09
-7	0	-197	2.03518367272882E-11	5.31753249393944E-05	2.69059358684683E-09
-6	0	-197	2.40623341300354E-10	5.31870934886062E-05	2.70422712603412E-09
-5	0	-197	4.80215370048635E-10	5.31968961525501E-05	2.69739454182175E-09
-4	0	-197	7.39127922972134E-10	5.32047329312259E-05	2.6700958342097E-09
-3	0	-197	1.01736100007085E-09	5.32106038246336E-05	2.622331003198E-09
-2	0	-197	7.05361162948496E-10	5.32121898010831E-05	5.96841194033951E-09
-1	0	-197	1.48761787138268E-09	5.32155508019751E-05	4.55988029317647E-09
0	0	-197	2.3779146240539E-09	5.32161488038118E-05	1.21383643455677E-09
1	0	-197	2.54987611006924E-09	5.32156277448076E-05	1.57358428063865E-09
2	0	-197	-1.51491226801076E-09	5.3215386403441E-05	-6.1589057233359E-09
3	0	-197	-1.17304185003855E-09	5.32092409069592E-05	-5.33818193146421E-09
4	0	-197	-8.80536185777944E-10	5.32013109158684E-05	-4.62439724919135E-09
5	0	-197	6.53644522117158E-10	5.31918472999375E-05	2.82652869854604E-09
6	0	-197	1.12810268546856E-09	5.31800112410267E-05	4.12841554201452E-09
7	0	-197	5.35804903754539E-10	5.31716666849849E-05	-4.73106677916686E-10
8	0	-197	5.16270600442179E-10	5.31578145575713E-05	-5.53136677797282E-10
9	0	-197	4.88665171589494E-10	5.31420187762579E-05	-6.21545633819688E-10
10	0	-197	4.52988617196103E-10	5.31242793410446E-05	-6.78333545977299E-10
11	0	-197	4.09240937261864E-10	5.31045962519314E-05	-7.23500414268634E-10
12	0	-197	3.57422131786885E-10	5.30829695089183E-05	-7.57046238694936E-10
-12	0	-196	-6.70243331881166E-10	5.33054819715374E-05	2.00894366287701E-09
-11	0	-196	-5.67040571583801E-10	5.33273540382443E-05	2.11442236655046E-09
-10	0	-196	-4.44517287111279E-10	5.33472602196831E-05	2.19943494682364E-09
-9	0	-196	-3.02673478463488E-10	5.33652005158538E-05	2.26398140369776E-09
-8	0	-196	-1.41509145640614E-10	5.33811749267565E-05	2.3080617371703E-09
-7	0	-196	3.89757113576167E-11	5.33951834523911E-05	2.33167594724507E-09
-6	0	-196	2.3878109253104E-10	5.34072260927577E-05	2.33482403391986E-09
-5	0	-196	4.5790699787968E-10	5.34173028478562E-05	2.31750599719495E-09
-4	0	-196	6.96353427403536E-10	5.34254137176867E-05	2.2797218370704E-09
-3	0	-196	9.54120381102615E-10	5.34315587022491E-05	2.22147155354647E-09
